build_failed,NC,src_churn,test_churn,ConfigF,FilesA,FilesD,FilesM,srcF,docF,otherF,NUC,elapsed_days,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,NDEV,prev_build_result,day_week,classif_build,TFC,BMsg,maintC,fixC,buildF,mergeC,NS,ND,EXP,entropy,Assertion Roulette,Conditional Test Logic,Constructor Initialization,CyclomaticComplexity,DataClass,DeadCode,Duplicate Assert,DuplicatedCode,Eager Test,EmptyTest,Exception Catching Throwing,ExcessiveParameterList,General Fixture,GodClass,IgnoredTest,Lazy Test,LooseCoupling,Magic Number Test,Mystery Guest,NPathComplexity,Print Statement,Redundant Assertion,Resource Optimism,Sensitive Equality,Sleepy Test,TooManyFields,TooManyMethods,Unknown Test
0,2,0,0,0,0,0,2,0,0,2,2,0,0,0.138157895,0.006578947,0.0625,0.2,1,0,3,0,1,7.039919961,0,0,0,0,1,1,16,0.39124355,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,14,0,0,0,0,1,1,0,0,1,1,0,0.13785558,0.006564551,0.153061224,0,1,0,4,2,1,10.03104204,0,1,0,0,1,1,98,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,4,88,0,4,0,0,8,4,0,0,7,1,0,0.137554585,0.006550218,0.342857143,0.6,1,0,5,0,2,11.63209886,0,0,0,0,1,2,35,2.4176862,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,5,123,0,4,0,0,11,7,0,0,8,0,1,0.139433551,0.006535948,0.361111111,0.6,1,1,5,0,2,13.8112761,0,1,0,0,1,2,36,2.965265,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,2,12,0,2,0,0,4,2,0,0,4,0,1,0.141304348,0.006521739,0.378378378,0.6,1,1,5,0,2,5.33435351,0,1,0,0,1,2,37,1.6841857,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,4,0,1,0,0,2,1,0,0,2,0,1,0.143167028,0.006507592,0.394736842,0.6,1,1,5,7,2,6.233707245,0,0,0,0,1,2,38,0.9852281,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.145021645,0.006493506,0.058823529,0.2,1,1,5,7,1,5.674572074,0,0,0,0,1,1,17,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,46,0,0,0,0,2,2,0,0,2,1,0,0.144708423,0.006479482,0.151515152,0,1,0,6,2,1,9.070920563,0,1,0,0,1,2,99,0.98769253,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.144396552,0.006465517,0.15,0,1,0,6,2,1,9.504420681,0,1,0,0,1,1,100,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,1,0,0,2,0,0,1,2,0,0,0.144086022,0.006451613,0,0,1,0,6,7,2,5.392566109,0,0,0,0,2,2,0,0.9366674,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,11,196,0,11,0,0,23,12,0,0,19,0,0,0.145922747,0.006437768,0.41025641,0.6,1,1,6,0,2,25.93309672,0,0,0,0,1,2,39,3.4261231,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,1,0,0,3,0,0,2,3,0,0,0.147751606,0.006423983,1,0.2,1,1,6,7,2,5.601271626,0,0,0,0,2,2,1,1.344128,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.14957265,0.006410256,0.425,0.6,1,1,6,2,1,4.192114944,0,1,0,0,1,1,40,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.151385928,0.006396588,0.43902439,0.6,1,1,6,3,0,4.763530196,0,0,0,1,0,0,41,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,2,48,0,2,0,0,4,2,0,0,4,0,1,0.153191489,0.006382979,0.452380952,0.6,1,1,6,0,2,7.188854875,0,0,0,0,1,2,42,1.1532471,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,2,0,0,0,0,1,1,0,0,1,0,1,0.154989384,0.006369427,0.465116279,0.6,1,1,6,1,1,6.026120353,0,0,0,0,1,1,43,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,6,0,1,0,0,2,1,0,0,2,0,1,0.156779661,0.006355932,0.477272727,0.6,1,1,6,7,2,6.021828616,0,0,0,0,1,2,44,0.9182958,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,13,0,1,0,0,2,1,0,0,2,0,1,0.158562368,0.006342495,0.488888889,0.6,1,1,6,7,2,5.428247843,0,0,0,0,1,2,45,0.5665095,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,24,0,1,0,0,3,2,0,0,3,0,1,0.160337553,0.006329114,0.5,0.6,1,1,6,7,2,5.733551969,0,0,0,0,1,2,46,1.4591479,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.162105263,0.006315789,0.510638298,0.6,1,1,6,7,1,6.64455281,0,0,0,0,1,1,47,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,6,0,1,0,0,2,1,0,0,2,0,1,0.163865546,0.006302521,0.520833333,0.6,1,1,6,7,2,6.153136093,0,0,0,0,1,2,48,0.8112781,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,8,0,1,0,0,2,1,0,0,2,0,1,0.165618449,0.006289308,0.530612245,0.6,1,1,6,7,2,6.148994262,0,0,0,0,1,2,49,0.8453509,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,2,11,0,1,0,0,3,2,0,0,3,0,1,0.167364017,0.006276151,0.54,0.6,1,1,6,0,2,8.043799362,0,0,0,0,1,2,50,1.5301249,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,2,0,1,0,0,2,1,0,0,2,0,1,0.169102296,0.006263048,0.549019608,0.6,1,1,6,7,2,5.99294073,0,0,0,0,1,2,51,1,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,2,0,1,0,0,2,1,0,0,2,0,1,0.170833333,0.00625,0.557692308,0.6,1,1,6,7,2,5.988938942,0,0,0,0,1,2,52,1,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,13,139,0,13,0,0,24,11,0,0,21,4,1,0.172557173,0.006237006,0.566037736,0.6,1,1,3,0,2,20.94866535,0,1,0,0,1,3,53,4.1240454,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,172,0,11,9,2,7,1,0,6,5,0,0,0.174273859,0.006224066,0.121212121,0.2,1,1,3,7,4,5.214482756,1,0,0,0,3,7,198,2.317477,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.175983437,0.00621118,0.125628141,0.2,1,1,3,2,1,3.73271551,0,1,0,0,1,1,199,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,4,42,0,4,0,0,9,5,0,0,6,0,0,0.17768595,0.006198347,0.574074074,0.6,1,1,3,0,2,10.9394547,0,0,0,0,1,2,54,2.374388,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.179381443,0.006185567,0,0,1,1,3,7,1,5.336651547,0,0,0,0,1,1,0,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,9,0,0,0,0,1,1,0,0,1,0,0,0.179012346,0.00617284,0.148514851,0,1,0,3,1,1,8.09798511,0,0,0,0,1,1,101,0,0,0,0,123,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.178644764,0.006160164,0.147058824,0,1,0,3,2,1,7.299575806,1,1,0,0,1,1,102,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
1,8,175,0,14,4,2,28,20,0,0,22,1,0,0.178278689,0.006147541,0.581818182,0.6,1,0,4,0,2,19.92689973,0,0,0,1,1,5,55,4.287201,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1799591,0.006134969,0.13,0.2,1,1,4,3,0,4.219760976,0,0,0,1,0,0,200,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.179591837,0.006122449,0.129353234,0.2,1,0,4,2,0,4.33130429,0,1,0,1,0,0,201,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.179226069,0.00610998,0.128712871,0.2,1,0,4,2,0,3.871946096,1,1,0,1,0,0,202,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.178861789,0.006097561,0.128078818,0.2,1,0,4,2,0,3.947307129,0,1,0,1,0,0,203,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,3,285,0,0,1,0,4,5,0,0,4,0,1,0.178498986,0.006085193,0.12745098,0.2,1,0,4,0,1,7.29421678,1,0,0,0,1,1,204,1.8385291,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,30,0,0,0,0,2,1,0,1,2,1,1,0.178137652,0.006072874,0.126829268,0.2,1,0,5,1,2,4.349573835,0,0,0,0,2,2,205,0.33729005,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,5,0,0,0,0,1,1,0,0,1,0,1,0.177777778,0.006060606,0.126213592,0.2,1,0,5,7,1,5.087142785,1,0,0,0,1,1,206,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,2,0,0,0,0,0,1,0,0,1,1,0,0,0.177419355,0.006048387,0,0,1,0,5,0,1,5.181441705,0,0,0,1,1,1,0,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,9,0,0,0,0,1,1,0,0,1,0,0,0.177062374,0.006036217,0.145631068,0,1,0,5,2,1,8.035912723,0,1,0,0,1,1,103,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,60,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.176706827,0.006024096,0.055555556,0.2,1,0,5,2,1,5.071821607,0,1,0,0,1,1,18,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176352705,0.006012024,0.589285714,0.6,1,0,5,3,0,3.383113483,0,0,0,1,0,0,56,0,0,0,0,125,65,40,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,21,245,0,41,11,8,43,21,0,0,39,1,1,0.178,0.006,0.596491228,0.6,1,1,5,0,2,30.19617583,0,0,0,0,1,3,57,4.8568654,0,0,0,125,65,40,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.179640719,0.005988024,0.125603865,0.2,1,1,6,2,0,4.244482408,0,1,0,1,0,0,207,0,0,0,0,125,65,39,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,1,115,0,0,1,0,2,2,0,1,2,0,1,0.179282869,0.005976096,0.125,0.2,1,0,6,1,2,4.292470057,0,0,0,0,2,2,208,1.2058911,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.180914513,0.005964215,0.603448276,0.6,1,1,6,3,0,3.362937086,0,0,0,1,0,0,58,0,0,0,0,125,65,42,0,27,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.182539683,0.005952381,0.129186603,0.2,1,1,6,2,1,4.01496607,0,1,0,0,1,1,209,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,52,0,0,0,0,2,2,0,0,2,0,1,0.182178218,0.005940594,0.128571429,0.2,1,0,6,2,1,3.941471979,0,1,0,0,1,1,210,0.74441314,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.181818182,0.005928854,0.127962085,0.2,1,0,6,2,0,4.245293969,0,1,0,1,0,0,211,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,12,346,0,40,18,10,44,32,0,0,36,0,0,0.181459566,0.00591716,0.610169492,0.6,1,0,6,0,2,31.48007867,0,2,0,0,1,6,59,5.169202,0,0,0,125,65,42,0,27,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,1,63,0,10,0,0,18,8,0,0,8,0,1,0.183070866,0.005905512,0.616666667,0.6,1,1,6,7,2,6.342075447,0,0,0,0,1,5,60,3.6891418,0,0,0,125,65,43,0,26,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
0,1,11,0,0,0,0,1,1,0,0,1,0,0,0.184675835,0.00589391,0.127358491,0.2,1,1,6,1,1,5.156511697,0,0,0,0,1,1,212,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,1,2,0,5,4,0,6,1,0,4,6,0,0,0.184313725,0.005882353,0.62295082,0.6,1,0,6,7,3,9.157602,0,0,0,0,2,3,61,3.021747,0,0,0,125,65,43,0,26,0,0,0,3,0,26,0,0,1,0,0,61,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18590998,0.005870841,0.629032258,0.6,1,1,6,3,0,3.343935974,0,0,0,1,0,0,62,0,0,0,0,125,65,43,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,3,0,0,10,7,1,13,0,0,11,7,0,1,0.1875,0.005859375,0.634920635,0.6,1,1,6,0,2,7.358853017,0,0,0,0,2,3,63,3.4105923,0,0,0,125,65,43,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,1,0,0,6,0,6,0,0,0,0,1,0,1,0.189083821,0.005847953,0.640625,0.6,1,1,6,7,1,5.803654718,0,0,0,0,1,2,64,2.4783413,0,0,0,125,65,43,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,4,0,58,0,0,61,3,0,0,32,0,1,0.190661479,0.005836576,0.646153846,0.6,1,1,6,2,2,4.032315157,0,1,0,0,1,8,65,5.9235606,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,2,0,0,2,0,0,0,1,0,1,0.190291262,0.005825243,0.636363636,0.6,1,0,6,2,1,6.618720875,0,1,0,0,1,2,66,0.72192806,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,6,0,1,0,0,4,2,0,1,4,0,1,0.189922481,0.005813953,0.626865672,0.6,1,0,6,0,3,6.00846221,0,2,0,0,2,4,67,1.823068,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.189555126,0.005802708,0.617647059,0.6,1,0,6,2,1,3.906470712,0,1,0,0,1,1,68,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.189189189,0.005791506,0.608695652,0.6,1,0,6,2,1,4.27064033,0,1,0,0,1,1,69,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,2,0,4,3,0,5,1,0,3,5,1,1,0.188824663,0.005780347,0.6,0.6,1,0,6,0,3,5.241911919,0,1,0,0,2,4,70,2.2611241,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,1,0,0,1,1,2,1,0.188461538,0.005769231,0.591549296,0.6,1,0,2,2,1,5.111036428,0,1,0,0,1,1,71,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,1,0,0,2,0,0,1,2,0,1,0.188099808,0.005758157,0.583333333,0.6,1,0,2,1,2,5.152506368,0,0,0,0,2,2,72,0.7219281,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,1,0.187739464,0.005747126,0.575342466,0.6,1,0,2,2,1,4.790457646,0,1,0,0,1,1,73,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,30,0,0,0,0,2,1,0,1,2,0,0,0.187380497,0.005736138,0,0,1,0,2,0,2,5.232866521,0,0,0,1,2,2,0,0.69977224,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,2,0,0,3,0,0,1,2,0,0,0.187022901,0.005725191,0.567567568,0.6,1,0,2,7,2,5.586201759,0,0,0,0,2,3,74,1.1488348,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,5,0,0,5,4,0,1,0.186666667,0.005714286,0.56,0.6,1,0,2,2,1,4.196714523,0,1,0,0,1,2,75,2.1339376,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,10,0,0,0,0,1,1,0,0,1,0,0,0.186311787,0.005703422,0.144230769,0,1,0,2,2,1,8.716722274,1,1,0,0,1,1,104,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,1,62,0,0,1,0,2,2,0,1,1,0,0,0.185958254,0.0056926,0,0,1,0,2,1,2,5.998233869,0,0,0,0,2,2,1,1.1674699,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.005681818,0.126760563,0.2,1,1,2,2,0,3.791330637,1,1,0,1,0,0,213,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.187145558,0.005671078,0.5,0.2,1,0,2,2,1,5.021620909,0,1,0,0,1,1,2,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.186792453,0.005660377,0.552631579,0.6,1,0,2,3,0,3.325977176,0,0,0,1,0,0,76,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,14,0,0,0,0,2,2,0,0,2,1,0,0.186440678,0.005649718,0.126168224,0.2,1,0,3,0,1,5.070613728,0,2,0,0,1,1,214,0.5916728,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.186090226,0.005639098,0.125581395,0.2,1,0,3,2,1,4.258873268,0,1,0,0,1,1,215,0,0,0,0,118,63,37,0,30,0,0,0,3,0,24,0,0,1,0,0,59,0,0,0,0,0,5,9,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.185741088,0.005628518,0.125,0.2,1,0,3,3,0,2.997780324,0,0,0,1,0,0,216,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.185393258,0.005617978,0.545454545,0.6,1,0,3,3,0,3.307887733,0,0,0,1,0,0,77,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,5,30,0,5,0,0,21,9,0,7,13,0,1,0.185046729,0.005607477,0.538461538,0.6,1,0,3,0,3,11.94484281,0,0,0,0,2,8,78,4.2608275,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,4,0,0,49,0,0,50,0,0,1,17,0,1,0.184701493,0.005597015,0.53164557,0.6,1,0,3,0,2,11.42231521,0,2,0,0,2,9,79,4.6208186,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,112,0,0,0,0,2,2,0,0,2,0,0,0.184357542,0.005586592,0.142857143,0,1,0,3,2,1,9.386350694,0,1,0,0,1,1,105,0.69621223,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.18401487,0.005576208,0.124423963,0.2,1,0,4,3,0,4.070661646,0,0,0,1,0,0,217,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,30,0,0,0,0,4,2,0,2,4,0,0,0.183673469,0.005565863,0.123595506,0,1,0,4,7,2,6.920045431,0,0,0,0,1,3,89,1.6135197,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.183333333,0.005555556,0.122222222,0,1,0,4,3,0,3.236302705,0,0,0,1,0,0,90,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,2,0,0,0,0,1,1,0,0,1,0,0,0.182994455,0.005545287,0.141509434,0,1,0,4,2,1,7.288288462,0,1,0,0,1,1,106,0,0,0,0,125,65,41,0,28,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,3,318,0,1,6,0,3,4,0,4,3,0,0,0.182656827,0.005535055,0.123853211,0.2,1,0,4,0,5,5.73614684,0,0,0,0,2,2,218,0.11578701,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.184162063,0.005524862,0.127853881,0.2,1,1,4,2,0,4.422151013,0,1,0,1,0,0,219,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,10,0,1,0,0,2,1,0,0,2,0,1,0.185661765,0.005514706,0.131818182,0.2,1,1,4,0,2,5.133778056,1,0,0,0,2,2,220,0.91829586,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,4,230,0,0,1,1,5,7,0,0,6,0,1,0.185321101,0.005504587,0.131221719,0.2,1,0,4,0,2,5.511219198,3,0,0,0,2,6,221,2.524832,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.184981685,0.005494505,0.130630631,0.2,1,0,4,2,1,4.734311443,0,1,0,0,1,1,222,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18464351,0.005484461,0.130044843,0.2,1,0,4,2,0,6.15353437,0,1,0,1,0,0,223,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,7,0,0,0,0,1,1,0,0,1,1,1,0.184306569,0.005474453,0.129464286,0.2,1,0,5,2,1,4.919595164,0,1,0,0,1,1,224,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,2,10,0,0,0,0,3,1,0,2,3,0,1,0.183970856,0.005464481,0.128888889,0.2,1,0,5,0,3,4.809374054,2,0,0,0,2,3,225,1.0244778,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,4,0,0,0,0,1,1,0,0,1,0,1,0.183636364,0.005454545,0.128318584,0.2,1,0,5,7,1,4.317900887,0,0,0,0,1,1,226,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
0,1,71,0,0,0,0,3,2,0,1,3,0,0,0.183303085,0.005444646,0.525,0.6,1,0,5,1,2,6.989845723,0,0,0,0,2,3,80,0.86362344,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.182971014,0.005434783,0.518518519,0.6,1,0,5,3,0,3.812830236,0,0,0,1,0,0,81,0,0,0,0,125,65,41,0,26,0,0,0,3,0,26,0,0,1,0,0,62,0,0,0,0,0,5,11,0
